id,lng,lat,nama_desa,curah_hujan,kemiringan,banjir_histori,claster
2692,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2693,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2694,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2695,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2696,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2697,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2698,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2699,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2700,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2701,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2702,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2703,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2704,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2705,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2706,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2707,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2708,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2709,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2710,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2711,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2712,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2713,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2714,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2715,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2716,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2717,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2718,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2719,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2720,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2721,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2722,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2723,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2724,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2725,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2726,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2727,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2728,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2729,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2730,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2731,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2732,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2733,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2734,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2735,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2736,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2737,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2738,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2739,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2740,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2741,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2742,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2743,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2744,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2745,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2746,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2747,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2748,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2749,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2750,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2751,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2752,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2753,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2754,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2755,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2756,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2757,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2758,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2759,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2760,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2761,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2762,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2763,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2764,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2765,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2766,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2767,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2768,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2769,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2770,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2771,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2772,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2773,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2774,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2775,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2776,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2777,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2778,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2779,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2780,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2781,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2782,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2783,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2784,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2785,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2786,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2787,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2788,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2789,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2790,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2791,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2792,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2793,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2794,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2795,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2796,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2797,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2798,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2799,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2800,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2801,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2802,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2803,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2804,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2805,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2806,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2807,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2808,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2809,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2810,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2811,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2812,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2813,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2814,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2815,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2816,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2817,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2818,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2819,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2820,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2821,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2822,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2823,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2824,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2825,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2826,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2827,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2828,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2829,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2830,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2831,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2832,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2833,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2834,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2835,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2836,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2837,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2838,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2839,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2840,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2841,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2842,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2843,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2844,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2845,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2846,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2847,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2848,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2849,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2850,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2851,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2852,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2853,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2854,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2855,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2856,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2857,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2858,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2859,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2860,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2861,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2862,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2863,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2864,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2865,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2866,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2867,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2868,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2869,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2870,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2871,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2872,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2873,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2874,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2875,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2876,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2877,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2878,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2879,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2880,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2881,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2882,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2883,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2884,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2885,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2886,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2887,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2888,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2889,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2890,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2891,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2892,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2893,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2894,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2895,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2896,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2897,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2898,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2899,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2900,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2901,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2902,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2903,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2904,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2905,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2906,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2907,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2908,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2909,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2910,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2911,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2912,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2913,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2914,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2915,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2916,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2917,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2918,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2919,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2920,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2921,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2922,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2923,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2924,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2925,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2926,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2927,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2928,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2929,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2930,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2931,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2932,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2933,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2934,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2935,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2936,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2937,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2938,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2939,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2940,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2941,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2942,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2943,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2944,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2945,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2946,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2947,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2948,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2949,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2950,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2951,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2952,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2953,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2954,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2955,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2956,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2957,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2958,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2959,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2960,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2961,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2962,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2963,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2964,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2965,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2966,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2967,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2968,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2969,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2970,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2971,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2972,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2973,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2974,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2975,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2976,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2977,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2978,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2979,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2980,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2981,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2982,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2983,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2984,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2985,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2986,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2987,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2988,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2989,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2990,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2991,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2992,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2993,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2994,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2995,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2996,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2997,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2998,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2999,123.1366502,0.9203082,Buko,2588,5,1,Sedang
3000,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
3001,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
3002,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
3003,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
3004,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
3005,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
3006,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
3007,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
3008,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
3009,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
3010,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
3011,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
3012,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
3013,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
3014,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
3015,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
3016,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
3017,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
3018,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
3019,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
3020,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
3021,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
3022,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
3023,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
3024,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
3025,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
3026,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
3027,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
3028,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
3029,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
3030,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
3031,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
3032,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
3033,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
3034,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
3035,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
3036,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
3037,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
3038,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
3039,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
3040,123.2983593,0.8991609,Langi,2973,3,2,Sedang
3041,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
3042,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
3043,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
3044,123.3194606,0.8587119,Paku,2677,7,2,Sedang
3045,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
3046,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
3047,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
3048,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
3049,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
3050,123.2598784,0.8956402,Tote,2845,6,2,Sedang
3051,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
3052,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
3053,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
3054,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
3055,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
3056,123.4854829,0.882902,Binuni,2693,6,2,Sedang
3057,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
3058,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
3059,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
3060,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
3061,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
3062,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
3063,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
3064,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
3065,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
3066,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
3067,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
3068,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
3069,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
3070,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
3071,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
3072,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
3073,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
3074,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
3075,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
3076,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
3077,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
3078,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
3079,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
3080,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
3081,123.2324598,0.7244381,Mome,2681,1,2,Sedang
3082,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
3083,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
3084,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
3085,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
3086,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
3087,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
3088,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
3089,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
3090,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
3091,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
3092,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
3093,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
3094,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
3095,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
3096,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
3097,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
3098,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
3099,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
3100,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
